,RaceId,DriverId,ConstructorId,QualifyingPosition
6427,933,830,5,7
6429,933,831,15,9
6433,933,832,5,13
6439,933,833,209,19
6441,934,1,131,1
6442,934,3,131,2
6457,934,4,1,17
6445,934,8,6,5
6443,934,13,3,3
6458,934,18,1,18
6446,934,20,6,6
6452,934,154,208,12
6449,934,807,10,9
6454,934,813,208,14
6451,934,815,10,11
6450,934,817,9,10
6444,934,822,3,4
6447,934,826,9,7
6455,934,828,15,15
6459,934,829,209,19
6453,934,830,5,13
6456,934,831,15,16
6448,934,832,5,8
6460,934,833,209,20
6461,936,1,131,1
6462,936,3,131,2
6475,936,4,1,15
6465,936,8,6,5
6468,936,13,3,8
6476,936,18,1,16
6463,936,20,6,3
6470,936,154,208,10
6471,936,807,10,11
6474,936,813,208,14
6473,936,815,10,13
6464,936,817,9,4
6466,936,822,3,6
6467,936,826,9,7
6477,936,828,15,17
6480,936,829,209,20
6469,936,830,5,9
6478,936,831,15,18
6472,936,832,5,12
6479,936,833,209,19
6481,937,1,131,1
6482,937,3,131,2
6498,937,4,1,18
6494,937,8,6,14
6487,937,13,3,7
6497,937,18,1,17
6489,937,20,6,9
6484,937,154,208,4
6491,937,807,10,11
6488,937,813,208,8
6485,937,815,10,5
6486,937,817,9,6
6483,937,822,3,3
6492,937,826,9,12
6493,937,828,15,13
6499,937,829,206,19
6495,937,830,5,15
6496,937,831,15,16
6490,937,832,5,10
6500,937,833,206,20
6501,938,1,131,1
6504,938,3,131,4
6517,938,4,1,17
6502,938,8,6,2
6505,938,13,3,5
6516,938,18,1,16
6503,938,20,6,3
6508,938,154,208,8
6509,938,807,10,9
6511,938,813,208,11
6507,938,815,10,7
6515,938,817,9,15
6506,938,822,3,6
6514,938,826,9,14
6510,938,828,15,10
6518,938,829,209,18
6520,938,830,5,20
6512,938,831,15,12
6513,938,832,5,13
6519,938,833,209,19
6525,939,1,131,5
6526,939,3,131,6
6532,939,4,1,12
6523,939,8,6,3
6529,939,13,3,9
6535,939,18,1,15
6521,939,20,6,1
6530,939,154,208,10
6531,939,807,10,11
6538,939,813,208,18
6533,939,815,10,13
6522,939,817,9,2
6527,939,822,3,7
6524,939,826,9,4
6537,939,828,15,17
6539,939,829,209,19
6528,939,830,5,8
6536,939,831,15,16
6534,939,832,5,14
6540,939,834,209,20
6542,940,1,131,2
6541,940,3,131,1
6554,940,4,1,14
6546,940,8,6,6
6545,940,13,3,5
6556,940,18,1,16
6544,940,20,6,4
6548,940,154,208,8
6551,940,807,10,11
6553,940,813,208,13
6549,940,815,10,9
6547,940,817,9,7
6543,940,822,3,3
6550,940,826,9,10
6557,940,828,15,17
6559,940,829,209,19
6555,940,830,5,15
6558,940,831,15,18
6552,940,832,5,12
6560,940,834,209,20
6562,941,1,131,2
6561,941,3,131,1
6576,941,4,1,16
6565,941,8,6,5
6575,941,13,3,15
6573,941,18,1,13
6564,941,20,6,4
6568,941,154,208,8
6566,941,807,10,6
6574,941,813,208,14
6567,941,815,10,7
6570,941,817,9,10
6563,941,822,3,3
6571,941,826,9,11
6577,941,828,15,17
6578,941,829,206,18
6569,941,830,5,9
6572,941,831,15,12
6579,941,833,206,19
6581,942,1,131,2
6580,942,3,131,1
6590,942,4,1,11
6587,942,8,6,8
6588,942,13,3,9
6593,942,18,1,14
6584,942,20,6,5
6592,942,154,208,13
6586,942,807,10,7
6594,942,813,208,15
6585,942,815,10,6
6582,942,817,9,3
6591,942,822,3,12
6583,942,826,9,4
6595,942,828,15,16
6598,942,829,206,19
6589,942,830,5,10
6596,942,831,15,17
6599,942,832,5,20
6597,942,834,206,18
6601,943,1,131,2
6600,943,3,131,1
6615,943,4,1,16
6614,943,8,6,15
6606,943,13,3,7
6619,943,18,1,20
6602,943,20,6,3
6611,943,154,208,12
6609,943,807,10,10
6612,943,813,208,13
6608,943,815,10,9
6604,943,817,9,5
6605,943,822,3,6
6603,943,826,9,4
6613,943,828,15,14
6618,943,829,206,19
6607,943,830,5,8
6616,943,831,15,17
6610,943,832,5,11
6617,943,834,206,18
6621,944,1,131,2
6620,944,3,131,1
6639,944,4,1,20
6624,944,8,6,5
6627,944,13,3,8
6636,944,18,1,17
6622,944,20,6,3
6634,944,154,208,15
6625,944,807,10,6
6635,944,813,208,16
6632,944,815,10,13
6628,944,817,9,9
6623,944,822,3,4
6626,944,826,9,7
6633,944,828,15,14
6638,944,829,206,19
6629,944,830,5,10
6630,944,831,15,11
6631,944,832,5,12
6637,944,834,206,18
6641,945,1,131,2
6640,945,3,131,1
6656,945,4,1,17
6642,945,8,6,3
6647,945,13,3,8
6651,945,18,1,12
6655,945,20,6,16
6654,945,154,208,15
6646,945,807,10,7
6652,945,813,208,13
6643,945,815,10,4
6644,945,817,9,5
6645,945,822,3,6
6648,945,826,9,9
6657,945,828,15,18
6658,945,829,209,19
6650,945,830,5,11
6653,945,831,15,14
6649,945,832,5,10
6659,945,833,209,20
6660,948,1,131,1
6661,948,3,131,2
6671,948,4,1,12
6663,948,8,6,4
6665,948,13,3,6
6672,948,18,1,13
6662,948,20,6,3
6678,948,154,210,19
6669,948,807,10,10
6668,948,815,10,9
6667,948,817,9,8
6679,948,821,210,20
6670,948,822,3,11
6674,948,825,4,15
6677,948,826,9,18
6675,948,828,15,16
6664,948,830,5,5
6676,948,831,15,17
6666,948,832,5,7
6673,948,835,4,14
6681,948,836,209,22
6680,948,837,209,21
6682,949,1,131,1
6683,949,3,131,2
6685,949,8,6,4
6688,949,13,3,7
6695,949,18,1,14
6684,949,20,6,3
6690,949,154,210,9
6689,949,807,10,8
6699,949,815,10,18
6686,949,817,9,5
6694,949,821,210,13
6687,949,822,3,6
6700,949,825,4,19
6696,949,826,9,15
6698,949,828,15,17
6691,949,830,5,10
6703,949,831,15,22
6692,949,832,5,11
6701,949,835,4,20
6697,949,836,209,16
6702,949,837,209,21
6693,949,838,1,12
6725,950,1,131,22
6704,950,3,131,1
6715,950,4,1,12
6706,950,8,6,3
6714,950,13,3,11
6716,950,18,1,13
6707,950,20,6,4
6717,950,154,210,14
6713,950,807,10,10
6710,950,815,10,7
6705,950,817,9,2
6721,950,821,210,18
6708,950,822,3,5
6720,950,825,4,17
6709,950,826,9,6
6718,950,828,15,15
6712,950,830,5,9
6719,950,831,15,16
6711,950,832,5,8
6722,950,835,4,19
6724,950,836,209,21
6723,950,837,209,20
6735,951,1,131,10
6726,951,3,131,1
6739,951,4,1,14
6729,951,8,6,4
6730,951,13,3,5
6737,951,18,1,12
6727,951,20,6,2
6740,951,154,210,15
6738,951,807,10,13
6732,951,815,10,7
6731,951,817,9,6
6741,951,821,210,16
6728,951,822,3,3
6742,951,825,4,17
6733,951,826,9,8
6747,951,828,15,22
6734,951,830,5,9
6744,951,831,15,19
6736,951,832,5,11
6743,951,835,4,18
6745,951,836,209,20
6746,951,837,209,21
6748,952,1,131,1
6749,952,3,131,2
6757,952,4,1,10
6752,952,8,6,5
6765,952,13,3,18
6759,952,18,1,12
6753,952,20,6,6
6761,952,154,210,14
6758,952,807,10,11
6756,952,815,10,9
6750,952,817,9,3
6763,952,821,210,16
6754,952,822,3,7
6762,952,825,4,15
6760,952,826,5,13
6766,952,828,15,19
6751,952,830,9,4
6767,952,831,15,20
6755,952,832,5,8
6764,952,835,4,17
6768,952,836,209,21
6769,952,837,209,22
6772,953,1,131,3
6771,953,3,131,2
6779,953,4,1,10
6775,953,8,6,6
6783,953,13,3,14
6782,953,18,1,13
6773,953,20,6,4
6784,953,154,210,15
6774,953,807,10,5
6777,953,815,10,8
6770,953,817,9,1
6781,953,821,210,12
6780,953,822,3,11
6785,953,825,4,16
6778,953,826,5,9
6786,953,828,15,17
6790,953,830,9,21
6791,953,831,15,22
6776,953,832,5,7
6787,953,835,4,18
6789,953,836,209,20
6788,953,837,209,19
6792,954,1,131,1
6793,954,3,131,2
6801,954,4,1,10
6797,954,8,6,6
6799,954,13,3,8
6803,954,18,1,12
6794,954,20,6,3
6806,954,154,210,15
6800,954,807,10,9
6802,954,815,10,11
6795,954,817,9,4
6805,954,821,210,14
6798,954,822,3,7
6804,954,826,5,13
6810,954,828,15,19
6796,954,830,9,5
6811,954,831,15,20
6807,954,832,5,16
6808,954,835,4,17
6809,954,836,209,18
6812,954,837,209,21
6822,955,1,131,10
6813,955,3,131,1
6826,955,4,1,14
6817,955,8,6,5
6818,955,13,3,6
6831,955,18,1,19
6816,955,20,6,4
6823,955,154,210,11
6824,955,807,10,12
6814,955,815,10,2
6815,955,817,9,3
6827,955,821,210,15
6820,955,822,3,8
6833,955,825,4,21
6819,955,826,5,7
6832,955,828,15,20
6821,955,830,9,9
6828,955,831,15,16
6825,955,832,5,13
6834,955,835,4,22
6830,955,836,209,18
6829,955,837,209,17
6835,956,1,131,1
6836,956,3,131,2
6848,956,4,1,14
6840,956,8,6,6
6844,956,13,3,10
6839,956,18,1,5
6838,956,20,6,4
6847,956,154,210,13
6837,956,807,10,3
6850,956,815,10,16
6841,956,817,9,7
6845,956,821,210,11
6842,956,822,3,8
6851,956,825,4,17
6854,956,826,5,20
6855,956,828,15,21
6843,956,830,9,9
6856,956,831,15,22
6849,956,832,5,15
6852,956,835,4,18
6846,956,836,209,12
6853,956,837,209,19
6857,957,1,131,1
6858,957,3,131,2
6866,957,4,1,10
6861,957,8,6,5
6868,957,13,3,12
6873,957,18,1,17
6862,957,20,6,6
6869,957,154,210,13
6865,957,807,10,9
6867,957,815,10,11
6860,957,817,9,4
6870,957,821,210,14
6863,957,822,3,7
6872,957,825,4,16
6871,957,826,5,15
6859,957,830,9,3
6877,957,831,15,21
6864,957,832,5,8
6874,957,835,4,18
6876,957,836,209,20
6875,957,837,209,19
6879,958,1,131,2
6878,958,3,131,1
6884,958,4,1,7
6891,958,8,6,14
6895,958,13,3,18
6885,958,18,1,8
6882,958,20,6,5
6888,958,154,210,11
6886,958,807,10,9
6890,958,815,10,13
6880,958,817,9,3
6892,958,821,210,15
6887,958,822,3,10
6896,958,825,4,19
6889,958,826,5,12
6897,958,828,15,20
6881,958,830,9,4
6893,958,831,15,16
6883,958,832,5,6
6894,958,835,4,17
6898,958,836,209,21
6899,958,837,209,22
6901,959,1,131,2
6900,959,3,131,1
6913,959,4,1,14
6904,959,8,6,5
6909,959,13,3,10
6911,959,18,1,12
6905,959,20,6,6
6914,959,154,210,15
6906,959,807,10,7
6908,959,815,10,9
6902,959,817,9,3
6910,959,821,210,11
6907,959,822,3,8
6916,959,825,4,17
6918,959,826,5,19
6921,959,828,15,22
6903,959,830,9,4
6920,959,831,15,21
6912,959,832,5,13
6915,959,835,4,16
6917,959,836,209,18
6919,959,837,209,20
6942,960,1,131,21
6922,960,3,131,1
6924,960,8,6,3
6931,960,13,3,10
6930,960,18,1,9
6925,960,20,6,4
6932,960,154,210,11
6928,960,807,10,7
6927,960,815,10,6
6926,960,817,9,5
6934,960,821,210,13
6929,960,822,3,8
6933,960,825,4,12
6940,960,826,5,19
6941,960,828,15,20
6923,960,830,9,2
6938,960,831,15,17
6936,960,832,5,15
6935,960,835,4,14
6937,960,836,209,16
6939,960,839,209,18
6943,961,1,131,1
6944,961,3,131,2
6955,961,4,1,13
6946,961,8,6,4
6953,961,13,3,11
6957,961,18,1,15
6945,961,20,6,3
6954,961,154,210,12
6951,961,807,10,9
6950,961,815,10,8
6948,961,817,9,6
6952,961,821,210,10
6947,961,822,3,5
6963,961,825,4,21
6959,961,826,5,17
6961,961,828,15,19
6949,961,830,9,7
6960,961,831,15,18
6958,961,832,5,16
6962,961,835,4,20
6956,961,836,209,14
6966,962,1,131,3
6964,962,3,131,1
6972,962,4,1,9
6968,962,8,6,5
6975,962,13,3,12
6976,962,18,1,13
6985,962,20,6,22
6978,962,154,210,15
6971,962,807,10,8
6973,962,815,10,10
6965,962,817,9,2
6977,962,821,210,14
6974,962,822,3,11
6980,962,825,4,17
6970,962,826,5,7
6979,962,828,15,16
6967,962,830,9,4
6981,962,831,15,18
6969,962,832,5,6
6982,962,835,4,19
6983,962,836,209,20
6984,962,839,209,21
6986,963,1,131,1
6987,963,3,131,2
7007,963,4,1,22
6991,963,8,6,6
6995,963,13,3,10
6994,963,18,1,9
6990,963,20,6,5
6997,963,154,210,12
6993,963,807,10,8
6992,963,815,10,7
6989,963,817,9,4
6998,963,821,210,13
6996,963,822,3,11
6999,963,825,4,14
7000,963,826,5,15
7002,963,828,15,17
6988,963,830,9,3
7003,963,831,15,18
7001,963,832,5,16
7004,963,835,4,19
7006,963,836,209,21
7005,963,839,209,20
7009,964,1,131,2
7008,964,3,131,1
7022,964,4,1,15
7010,964,8,6,3
7019,964,13,3,12
7024,964,18,1,17
7011,964,20,6,4
7015,964,154,210,8
7016,964,807,10,9
7014,964,815,10,7
7013,964,817,9,6
7017,964,821,210,10
7018,964,822,3,11
7025,964,825,4,18
7020,964,826,5,13
7026,964,828,15,19
7012,964,830,9,5
7027,964,831,15,20
7021,964,832,5,14
7023,964,835,4,16
7029,964,836,209,22
7028,964,839,209,21
7030,965,1,131,1
7031,965,3,131,2
7041,965,4,1,12
7034,965,8,6,5
7038,965,13,3,9
7048,965,18,1,19
7035,965,20,6,6
7046,965,154,210,17
7036,965,807,10,7
7040,965,815,10,11
7032,965,817,9,3
7043,965,821,210,14
7037,965,822,3,8
7047,965,825,4,18
7042,965,826,5,13
7045,965,828,15,16
7033,965,830,9,4
7050,965,831,15,21
7039,965,832,5,10
7044,965,835,4,15
7049,965,836,209,20
7051,965,839,209,22
7052,966,1,131,1
7053,966,3,131,2
7062,966,4,1,11
7057,966,8,6,6
7060,966,13,3,9
7064,966,18,1,13
7058,966,20,6,7
7072,966,154,210,21
7056,966,807,10,5
7063,966,815,10,12
7055,966,817,9,4
7068,966,821,210,17
7059,966,822,3,8
7065,966,825,4,14
7069,966,826,5,18
7066,966,828,15,15
7054,966,830,9,3
7070,966,831,15,19
7061,966,832,5,10
7067,966,836,209,16
7071,966,839,209,20
7073,967,1,131,1
7074,967,3,131,2
7082,967,4,1,10
7075,967,8,6,3
7085,967,13,3,13
7089,967,18,1,17
7077,967,20,6,5
7079,967,154,210,7
7080,967,807,10,8
7081,967,815,10,9
7078,967,817,9,6
7084,967,821,210,12
7083,967,822,3,11
7090,967,825,4,18
7086,967,826,5,14
7093,967,828,15,21
7076,967,830,9,4
7094,967,831,15,22
7087,967,832,5,15
7088,967,835,4,16
7091,967,836,209,19
7092,967,839,209,20
7095,968,1,131,1
7096,968,3,131,2
7103,968,4,1,9
7098,968,8,6,4
7104,968,13,3,10
7106,968,18,1,12
7099,968,20,6,5
7108,968,154,210,14
7101,968,807,10,7
7102,968,815,10,8
7097,968,817,9,3
7107,968,821,210,13
7105,968,822,3,11
7112,968,825,4,18
7111,968,826,5,17
7116,968,828,15,22
7100,968,830,9,6
7113,968,831,15,19
7115,968,832,5,21
7109,968,835,4,15
7110,968,836,209,16
7114,968,839,209,20
7117,969,1,131,1
7129,969,4,1,13
7120,969,8,6,4
7123,969,13,3,7
7118,969,20,6,2
7122,969,154,210,6
7128,969,807,4,12
7127,969,815,10,11
7126,969,817,9,10
7119,969,822,131,3
7133,969,825,210,17
7125,969,826,5,9
7131,969,828,15,15
7121,969,830,9,5
7124,969,832,5,8
7136,969,835,4,20
7134,969,838,1,18
7130,969,839,10,14
7135,969,840,3,19
7132,969,841,15,16
7137,970,1,131,1
7149,970,4,1,13
7140,970,8,6,4
7142,970,13,3,6
7138,970,20,6,2
7153,970,154,210,17
7143,970,807,4,7
7144,970,815,10,8
7141,970,817,9,5
7139,970,822,131,3
7148,970,825,210,12
7145,970,826,5,9
7150,970,828,15,14
7155,970,830,9,19
7147,970,832,5,11
7154,970,835,4,18
7152,970,838,1,16
7156,970,839,10,20
7146,970,840,3,10
7151,970,841,15,15
7158,971,1,131,2
7171,971,4,1,15
7161,971,8,6,5
7164,971,13,3,8
7159,971,20,6,3
7165,971,154,210,9
7163,971,807,4,7
7174,971,815,10,18
7160,971,817,9,4
7157,971,822,131,1
7176,971,825,210,20
7167,971,826,5,11
7175,971,828,15,19
7162,971,830,9,6
7172,971,832,5,16
7166,971,835,4,10
7169,971,836,15,13
7173,971,838,1,17
7170,971,839,10,14
7168,971,840,3,12
7180,972,1,131,4
7191,972,4,1,15
7178,972,8,6,2
7182,972,13,3,6
7177,972,20,6,1
7196,972,154,210,20
7184,972,807,4,8
7185,972,815,10,9
7181,972,817,9,5
7179,972,822,131,3
7190,972,825,210,14
7189,972,826,5,13
7195,972,828,15,19
7183,972,830,9,7
7187,972,832,5,11
7192,972,835,4,16
7194,972,836,15,18
7193,972,838,1,17
7186,972,839,10,10
7188,972,840,3,12
7197,973,1,131,1
7203,973,4,1,7
7200,973,8,6,4
7205,973,13,3,9
7198,973,20,6,2
7210,973,154,210,14
7209,973,807,4,13
7204,973,815,10,8
7202,973,817,9,6
7199,973,822,131,3
7207,973,825,210,11
7216,973,826,5,20
7212,973,828,15,16
7201,973,830,9,5
7208,973,832,5,12
7213,973,835,4,17
7211,973,836,15,15
7215,973,838,1,19
7206,973,839,10,10
7214,973,840,3,18
7230,974,1,131,14
7217,974,8,6,1
7231,974,13,3,15
7225,974,18,1,9
7218,974,20,6,2
7224,974,154,210,8
7228,974,807,4,12
7223,974,815,10,7
7221,974,817,9,5
7219,974,822,131,3
7229,974,825,210,13
7227,974,826,5,11
7236,974,828,15,20
7220,974,830,9,4
7222,974,832,5,6
7233,974,835,4,17
7235,974,836,15,19
7226,974,838,1,10
7232,974,839,10,16
7234,974,840,3,18
7237,975,1,131,1
7248,975,4,1,12
7240,975,8,6,4
7243,975,13,3,7
7238,975,20,6,2
7250,975,154,210,14
7246,975,807,4,10
7244,975,815,10,8
7242,975,817,9,6
7239,975,822,131,3
7254,975,825,210,18
7247,975,826,5,11
7255,975,828,15,19
7241,975,830,9,5
7249,975,832,5,13
7251,975,835,4,15
7256,975,836,15,20
7252,975,838,1,16
7245,975,839,10,9
7253,975,840,3,17
7257,976,1,131,1
7272,976,4,1,16
7259,976,8,6,3
7265,976,13,3,9
7260,976,20,6,4
7273,976,154,210,17
7270,976,807,4,14
7262,976,815,10,6
7266,976,817,9,10
7258,976,822,131,2
7269,976,825,210,13
7267,976,826,5,11
7274,976,828,15,18
7261,976,830,9,5
7268,976,832,5,12
7271,976,836,15,15
7275,976,838,1,19
7263,976,839,10,7
7264,976,840,3,8
7279,977,1,131,3
7288,977,4,1,12
7280,977,8,6,4
7293,977,13,3,17
7278,977,20,6,2
7283,977,154,210,7
7287,977,807,4,11
7284,977,815,10,8
7281,977,817,9,5
7277,977,822,131,1
7291,977,825,210,15
7290,977,826,5,14
7295,977,828,15,19
7282,977,830,9,6
7286,977,832,5,10
7292,977,835,4,16
7296,977,836,15,20
7289,977,838,1,13
7285,977,839,10,9
7294,977,840,3,18
7297,978,1,131,1
7309,978,4,1,13
7298,978,8,6,2
7311,978,13,3,15
7299,978,20,6,3
7306,978,154,210,10
7302,978,807,4,6
7303,978,815,10,7
7316,978,817,9,20
7300,978,822,131,4
7313,978,825,210,17
7308,978,826,5,12
7315,978,828,15,19
7301,978,830,9,5
7310,978,832,5,14
7307,978,835,4,11
7314,978,836,15,18
7305,978,838,1,9
7304,978,839,10,8
7312,978,840,3,16
7320,979,1,131,4
7324,979,4,1,8
7318,979,8,6,2
7317,979,20,6,1
7331,979,154,210,15
7323,979,807,4,7
7335,979,814,3,19
7330,979,815,10,14
7322,979,817,9,6
7319,979,822,131,3
7332,979,825,210,16
7329,979,826,5,13
7336,979,828,15,20
7321,979,830,9,5
7326,979,832,5,10
7327,979,835,4,11
7334,979,836,15,18
7325,979,838,1,9
7328,979,839,10,12
7333,979,840,3,17
7337,980,1,131,1
7347,980,4,1,11
7340,980,8,6,4
7352,980,13,3,16
7338,980,20,6,2
7348,980,154,210,12
7343,980,807,4,7
7344,980,815,10,8
7342,980,817,9,6
7339,980,822,131,3
7349,980,825,210,13
7353,980,826,5,17
7355,980,828,15,19
7341,980,830,9,5
7350,980,832,5,14
7346,980,835,4,10
7356,980,836,15,20
7351,980,838,1,15
7345,980,839,10,9
7354,980,840,3,18
7357,981,1,131,1
7369,981,4,1,13
7363,981,8,6,7
7365,981,13,3,9
7364,981,20,6,8
7376,981,154,210,20
7368,981,807,4,12
7367,981,815,10,11
7359,981,817,9,3
7362,981,822,131,6
7372,981,825,210,16
7370,981,826,5,14
7374,981,828,15,18
7358,981,830,9,2
7371,981,832,5,15
7373,981,835,4,17
7375,981,836,15,19
7366,981,838,1,10
7361,981,839,10,5
7360,981,840,3,4
7381,982,1,131,5
7384,982,4,1,8
7380,982,8,6,4
7393,982,13,3,17
7377,982,20,6,1
7391,982,154,210,15
7383,982,807,4,7
7388,982,815,10,12
7379,982,817,9,3
7382,982,822,131,6
7392,982,825,210,16
7389,982,826,5,13
7396,982,828,15,20
7378,982,830,9,2
7386,982,832,5,10
7387,982,835,4,11
7395,982,836,15,19
7385,982,838,1,9
7390,982,839,10,14
7394,982,840,3,18
7397,983,1,131,1
7406,983,4,1,10
7398,983,8,6,2
7407,983,13,3,11
7401,983,20,6,20
7412,983,154,210,16
7404,983,807,4,8
7405,983,815,10,9
7400,983,817,9,4
7416,983,822,131,5
7413,983,825,210,17
7415,983,828,15,19
7399,983,830,9,3
7410,983,832,5,14
7408,983,835,4,12
7414,983,836,15,18
7403,983,838,1,7
7402,983,839,10,6
7409,983,840,3,13
7411,983,842,5,15
7417,984,1,131,1
7426,984,4,1,10
7422,984,8,6,6
7425,984,13,3,9
7419,984,20,6,3
7432,984,154,210,16
7428,984,807,4,12
7424,984,815,10,8
7420,984,817,9,4
7418,984,822,131,2
7429,984,825,210,13
7435,984,828,15,19
7421,984,830,9,5
7431,984,832,5,15
7430,984,835,4,14
7436,984,836,15,20
7427,984,838,1,11
7423,984,839,10,7
7434,984,840,3,18
7433,984,842,5,17
7437,985,1,131,1
7445,985,4,1,9
7441,985,8,6,5
7447,985,13,3,11
7438,985,20,6,2
7450,985,154,210,14
7451,985,807,4,15
7446,985,815,10,10
7440,985,817,9,4
7439,985,822,131,3
7456,985,825,210,20
7448,985,826,5,12
7452,985,828,15,16
7442,985,830,9,6
7444,985,832,4,8
7455,985,836,15,19
7449,985,838,1,13
7443,985,839,10,7
7453,985,840,3,17
7454,985,843,5,18
7459,986,1,131,3
7470,986,4,1,14
7461,986,8,6,5
7467,986,13,3,11
7457,986,20,6,1
7475,986,154,210,19
7464,986,807,4,8
7466,986,815,10,10
7463,986,817,9,7
7460,986,822,131,4
7474,986,825,210,18
7472,986,828,15,16
7458,986,830,9,2
7465,986,832,4,9
7473,986,836,15,17
7471,986,838,1,15
7462,986,839,10,6
7468,986,840,3,12
7469,986,843,5,13
7496,987,1,131,20
7482,987,4,1,7
7478,987,8,6,3
7485,987,13,3,10
7477,987,20,6,2
7487,987,154,210,12
7483,987,807,4,8
7481,987,815,10,6
7480,987,817,9,5
7476,987,822,131,1
7489,987,825,210,14
7494,987,828,15,19
7479,987,830,9,4
7484,987,832,4,9
7491,987,836,15,16
7488,987,838,1,13
7486,987,839,10,11
7493,987,840,3,18
7492,987,842,5,17
7490,987,843,5,15
7497,988,1,131,2
7506,988,4,1,11
7500,988,8,6,5
7505,988,13,3,10
7498,988,20,6,3
7511,988,154,210,16
7502,988,807,4,7
7503,988,815,10,8
7499,988,817,9,4
7495,988,822,131,1
7509,988,825,210,14
7514,988,828,15,19
7501,988,830,9,6
7507,988,832,4,12
7513,988,836,15,18
7508,988,838,1,13
7504,988,839,10,9
7510,988,840,3,15
7512,988,842,5,17
7515,988,843,5,20
7516,989,1,131,1
7526,989,4,1,11
7517,989,8,6,2
7518,989,20,6,3
7522,989,154,210,7
7523,989,807,4,8
7528,989,815,10,13
7520,989,817,9,5
7525,989,822,131,10
7521,989,825,210,6
7532,989,828,15,17
7519,989,830,9,4
7524,989,832,4,9
7527,989,838,1,12
7530,989,839,10,15
7529,989,840,3,14
7535,989,842,5,20
7531,989,843,5,16
7533,989,844,15,18
7534,989,845,3,19
7539,990,1,131,4
7548,990,4,1,13
7537,990,8,6,2
7536,990,20,6,1
7551,990,154,210,16
7543,990,807,4,8
7547,990,815,10,12
7540,990,817,9,5
7538,990,822,131,3
7542,990,825,210,7
7552,990,828,15,17
7550,990,830,9,15
7545,990,832,4,10
7549,990,838,1,14
7544,990,839,10,9
7555,990,840,3,20
7541,990,842,5,6
7546,990,843,5,11
7554,990,844,15,19
7553,990,845,3,18
7559,991,1,131,4
7568,991,4,1,13
7557,991,8,6,2
7556,991,20,6,1
7565,991,154,210,10
7562,991,807,4,7
7563,991,815,10,8
7561,991,817,9,6
7558,991,822,131,3
7566,991,825,210,11
7575,991,828,15,20
7560,991,830,9,5
7564,991,832,4,9
7569,991,838,1,14
7567,991,839,10,12
7573,991,840,3,18
7572,991,842,5,17
7570,991,843,5,15
7574,991,844,15,19
7571,991,845,3,16
7577,992,1,131,2
7588,992,4,1,13
7581,992,8,6,6
7576,992,20,6,1
7595,992,154,210,20
7584,992,807,4,9
7583,992,815,10,8
7579,992,817,9,4
7578,992,822,131,3
7590,992,825,210,15
7593,992,828,15,18
7580,992,830,9,5
7585,992,832,4,10
7591,992,838,1,16
7582,992,839,10,7
7586,992,840,3,11
7592,992,842,5,17
7594,992,843,5,19
7589,992,844,15,14
7587,992,845,3,12
7596,993,1,131,1
7603,993,4,1,8
7599,993,8,6,4
7598,993,20,6,3
7605,993,154,210,10
7611,993,807,4,16
7610,993,815,10,15
7601,993,817,9,6
7597,993,822,131,2
7602,993,825,210,7
7612,993,828,15,17
7600,993,830,9,5
7604,993,832,4,9
7606,993,838,1,11
7608,993,839,10,13
7614,993,840,3,19
7607,993,842,5,12
7615,993,843,5,20
7609,993,844,15,14
7613,993,845,3,18
7618,994,1,131,3
7620,994,4,1,7
7619,994,8,6,4
7617,994,20,6,2
7627,994,154,210,15
7635,994,807,4,11
7622,994,815,10,9
7616,994,817,9,1
7633,994,822,131,5
7631,994,825,210,19
7629,994,828,15,17
7632,994,830,9,20
7621,994,832,4,8
7624,994,838,1,12
7634,994,839,10,6
7630,994,840,3,18
7623,994,842,5,10
7628,994,843,5,16
7626,994,844,15,14
7625,994,845,3,13
7639,995,1,131,4
7647,995,4,1,14
7640,995,8,6,5
7636,995,20,6,1
7653,995,154,210,20
7642,995,807,4,7
7645,995,815,10,10
7641,995,817,9,6
7637,995,822,131,2
7654,995,825,210,11
7652,995,828,15,19
7638,995,830,9,3
7644,995,832,4,9
7648,995,838,1,15
7643,995,839,10,8
7650,995,840,3,17
7649,995,842,5,16
7646,995,843,5,12
7655,995,844,15,13
7651,995,845,3,18
7656,996,1,131,1
7671,996,4,1,16
7661,996,8,6,6
7658,996,20,6,3
7665,996,154,210,10
7667,996,807,4,12
7668,996,815,10,13
7660,996,817,9,5
7657,996,822,131,2
7664,996,825,210,9
7670,996,828,15,15
7659,996,830,9,4
7662,996,832,4,7
7673,996,838,1,18
7666,996,839,10,11
7675,996,840,3,20
7669,996,842,5,14
7672,996,843,5,17
7663,996,844,15,8
7674,996,845,3,19
7677,997,1,131,2
7689,997,4,1,14
7679,997,8,6,4
7678,997,20,6,3
7681,997,154,210,6
7685,997,807,4,10
7692,997,815,10,17
7682,997,817,9,7
7676,997,822,131,1
7683,997,825,210,8
7695,997,828,15,20
7680,997,830,9,5
7684,997,832,4,9
7691,997,838,1,16
7686,997,839,10,11
7690,997,840,3,15
7687,997,842,5,12
7694,997,843,5,19
7688,997,844,15,13
7693,997,845,3,18
7696,998,1,131,1
7708,998,4,1,13
7698,998,8,6,3
7697,998,20,6,2
7703,998,154,210,8
7706,998,807,4,11
7707,998,815,10,12
7701,998,817,9,6
7699,998,822,131,4
7702,998,825,210,7
7710,998,828,15,15
7700,998,830,9,5
